date,datatype,station,value,station_name
2018-09-18,PRCP,GHCND:US1NYKN0025,0.3,"BROOKLYN 3.1 NW, NY US"
2018-09-18,SNOW,GHCND:US1NYKN0025,0.0,"BROOKLYN 3.1 NW, NY US"
2018-09-18,PRCP,GHCND:US1NYNS0007,0.5,"FLORAL PARK 0.4 W, NY US"
2018-09-18,PRCP,GHCND:US1NYNS0014,0.0,"LYNBROOK 0.3 NW, NY US"
2018-09-18,PRCP,GHCND:US1NYNS0018,0.0,"HICKSVILLE 1.3 ENE, NY US"
2018-09-18,SNOW,GHCND:US1NYNS0018,0.0,"HICKSVILLE 1.3 ENE, NY US"
2018-09-18,PRCP,GHCND:US1NYNS0027,1.3,"PORT WASHINGTON 0.8 N, NY US"
2018-09-18,PRCP,GHCND:US1NYNS0030,0.0,"PLAINEDGE 0.4 WSW, NY US"
2018-09-18,PRCP,GHCND:US1NYNS0032,1.5,"LOCUST VALLEY 0.3 E, NY US"
2018-09-18,PRCP,GHCND:US1NYNS0034,0.0,"WANTAGH 0.3 ESE, NY US"
2018-09-18,SNOW,GHCND:US1NYNS0034,0.0,"WANTAGH 0.3 ESE, NY US"
2018-09-18,PRCP,GHCND:US1NYNS0036,0.0,"SYOSSET 2.0 SSW, NY US"
2018-09-18,PRCP,GHCND:US1NYNS0037,0.3,"WANTAGH 1.1 NNE, NY US"
2018-09-18,PRCP,GHCND:US1NYNS0041,0.0,"LYNBROOK 0.6 ENE, NY US"
2018-09-18,PRCP,GHCND:US1NYNS0042,0.8,"ALBERTSON 0.2 SSE, NY US"
2018-09-18,PRCP,GHCND:US1NYNS0043,0.0,"PLAINVIEW 0.4 ENE, NY US"
2018-09-18,SNOW,GHCND:US1NYNS0043,0.0,"PLAINVIEW 0.4 ENE, NY US"
2018-09-18,PRCP,GHCND:US1NYNS0046,0.0,"MASSAPEQUA PARK 1.2 N, NY US"
2018-09-18,PRCP,GHCND:US1NYNY0074,2.5,"NEW YORK 8.8 N, NY US"
2018-09-18,PRCP,GHCND:US1NYQN0002,0.0,"MIDDLE VILLAGE 0.5 SW, NY US"
2018-09-18,PRCP,GHCND:US1NYQN0026,1.5,"JACKSON HEIGHTS 0.3 WSW, NY US"
2018-09-18,PRCP,GHCND:US1NYQN0027,0.3,"SADDLE ROCK 3.4 WSW, NY US"
2018-09-18,PRCP,GHCND:US1NYRC0001,0.8,"STATEN ISLAND 4.5 SSE, NY US"
2018-09-18,PRCP,GHCND:US1NYRC0002,0.5,"STATEN ISLAND 1.4 SE, NY US"
2018-09-18,PRCP,GHCND:US1NYRL0005,4.1,"WEST NYACK 1.3 WSW, NY US"
2018-09-18,PRCP,GHCND:US1NYSF0061,0.0,"CENTERPORT 0.9 SW, NY US"
2018-09-18,PRCP,GHCND:US1NYSF0062,0.0,"COPIAGUE 0.4 ENE, NY US"
2018-09-18,PRCP,GHCND:US1NYSF0083,0.0,"MELVILLE 1.6 SW, NY US"
2018-09-18,PRCP,GHCND:US1NYSF0089,0.3,"AMITYVILLE 0.1 WSW, NY US"
2018-09-18,PRCP,GHCND:US1NYSF0092,0.0,"AMITYVILLE 0.6 NNE, NY US"
2018-09-18,PRCP,GHCND:US1NYWC0018,3.3,"ARMONK 0.3 SE, NY US"
2018-09-18,SNOW,GHCND:US1NYWC0018,0.0,"ARMONK 0.3 SE, NY US"
2018-09-18,SNWD,GHCND:US1NYWC0018,0.0,"ARMONK 0.3 SE, NY US"
2018-09-18,WESD,GHCND:US1NYWC0018,0.0,"ARMONK 0.3 SE, NY US"
2018-09-18,WESF,GHCND:US1NYWC0018,0.0,"ARMONK 0.3 SE, NY US"
2018-09-18,PRCP,GHCND:US1NYWC0019,15.5,"ELMSFORD 0.8 SSW, NY US"
2018-09-18,PRCP,GHCND:USC00066655,2.3,"PUTNAM LAKE, CT US"
2018-09-18,SNOW,GHCND:USC00066655,0.0,"PUTNAM LAKE, CT US"
2018-09-18,SNWD,GHCND:USC00066655,0.0,"PUTNAM LAKE, CT US"
2018-09-18,PRCP,GHCND:USC00280907,13.2,"BOONTON 1 SE, NJ US"
2018-09-18,SNOW,GHCND:USC00280907,0.0,"BOONTON 1 SE, NJ US"
2018-09-18,SNWD,GHCND:USC00280907,0.0,"BOONTON 1 SE, NJ US"
2018-09-18,TMAX,GHCND:USC00280907,25.6,"BOONTON 1 SE, NJ US"
2018-09-18,TMIN,GHCND:USC00280907,16.7,"BOONTON 1 SE, NJ US"
2018-09-18,TOBS,GHCND:USC00280907,23.3,"BOONTON 1 SE, NJ US"
2018-09-18,PRCP,GHCND:USC00281335,7.1,"CANOE BROOK, NJ US"
2018-09-18,SNOW,GHCND:USC00281335,0.0,"CANOE BROOK, NJ US"
2018-09-18,SNWD,GHCND:USC00281335,0.0,"CANOE BROOK, NJ US"
2018-09-18,TMAX,GHCND:USC00281335,26.1,"CANOE BROOK, NJ US"
2018-09-18,TMIN,GHCND:USC00281335,18.3,"CANOE BROOK, NJ US"
2018-09-18,TOBS,GHCND:USC00281335,24.4,"CANOE BROOK, NJ US"
2018-09-18,PRCP,GHCND:USC00283704,0.5,"HARRISON, NJ US"
2018-09-18,SNOW,GHCND:USC00283704,0.0,"HARRISON, NJ US"
2018-09-18,SNWD,GHCND:USC00283704,0.0,"HARRISON, NJ US"
2018-09-18,TMAX,GHCND:USC00283704,26.7,"HARRISON, NJ US"
2018-09-18,TMIN,GHCND:USC00283704,19.4,"HARRISON, NJ US"
2018-09-18,TOBS,GHCND:USC00283704,24.4,"HARRISON, NJ US"
2018-09-18,PRCP,GHCND:USC00284987,0.0,"LONG BRANCH OAKHURST, NJ US"
2018-09-18,SNOW,GHCND:USC00284987,0.0,"LONG BRANCH OAKHURST, NJ US"
2018-09-18,SNWD,GHCND:USC00284987,0.0,"LONG BRANCH OAKHURST, NJ US"
2018-09-18,TMAX,GHCND:USC00284987,25.6,"LONG BRANCH OAKHURST, NJ US"
2018-09-18,TMIN,GHCND:USC00284987,18.3,"LONG BRANCH OAKHURST, NJ US"
2018-09-18,TOBS,GHCND:USC00284987,25.0,"LONG BRANCH OAKHURST, NJ US"
2018-09-18,PRCP,GHCND:USC00289187,23.4,"WANAQUE RAYMOND DAM, NJ US"
2018-09-18,SNOW,GHCND:USC00289187,0.0,"WANAQUE RAYMOND DAM, NJ US"
2018-09-18,SNWD,GHCND:USC00289187,0.0,"WANAQUE RAYMOND DAM, NJ US"
2018-09-18,TMAX,GHCND:USC00289187,19.4,"WANAQUE RAYMOND DAM, NJ US"
2018-09-18,TMIN,GHCND:USC00289187,13.3,"WANAQUE RAYMOND DAM, NJ US"
2018-09-18,TOBS,GHCND:USC00289187,16.7,"WANAQUE RAYMOND DAM, NJ US"
2018-09-18,PRCP,GHCND:USC00301309,0.0,"CENTERPORT, NY US"
2018-09-18,SNOW,GHCND:USC00301309,0.0,"CENTERPORT, NY US"
2018-09-18,SNWD,GHCND:USC00301309,0.0,"CENTERPORT, NY US"
2018-09-18,TMAX,GHCND:USC00301309,25.6,"CENTERPORT, NY US"
2018-09-18,TMIN,GHCND:USC00301309,17.8,"CENTERPORT, NY US"
2018-09-18,TOBS,GHCND:USC00301309,23.3,"CENTERPORT, NY US"
2018-09-18,PRCP,GHCND:USC00308577,0.5,"SYOSSET, NY US"
2018-09-18,SNOW,GHCND:USC00308577,0.0,"SYOSSET, NY US"
2018-09-18,SNWD,GHCND:USC00308577,0.0,"SYOSSET, NY US"
2018-09-18,TMAX,GHCND:USC00308577,22.8,"SYOSSET, NY US"
2018-09-18,TOBS,GHCND:USC00308577,13.3,"SYOSSET, NY US"
2018-09-18,AWND,GHCND:USW00014732,3.9,"LA GUARDIA AIRPORT, NY US"
2018-09-18,PRCP,GHCND:USW00014732,50.5,"LA GUARDIA AIRPORT, NY US"
2018-09-18,SNOW,GHCND:USW00014732,0.0,"LA GUARDIA AIRPORT, NY US"
2018-09-18,SNWD,GHCND:USW00014732,0.0,"LA GUARDIA AIRPORT, NY US"
2018-09-18,TAVG,GHCND:USW00014732,24.8,"LA GUARDIA AIRPORT, NY US"
2018-09-18,TMAX,GHCND:USW00014732,28.3,"LA GUARDIA AIRPORT, NY US"
2018-09-18,TMIN,GHCND:USW00014732,22.2,"LA GUARDIA AIRPORT, NY US"
2018-09-18,WDF2,GHCND:USW00014732,180.0,"LA GUARDIA AIRPORT, NY US"
2018-09-18,WDF5,GHCND:USW00014732,170.0,"LA GUARDIA AIRPORT, NY US"
2018-09-18,WSF2,GHCND:USW00014732,8.1,"LA GUARDIA AIRPORT, NY US"
2018-09-18,WSF5,GHCND:USW00014732,11.6,"LA GUARDIA AIRPORT, NY US"
2018-09-18,WT01,GHCND:USW00014732,1.0,"LA GUARDIA AIRPORT, NY US"
2018-09-18,WT03,GHCND:USW00014732,1.0,"LA GUARDIA AIRPORT, NY US"
2018-09-18,AWND,GHCND:USW00014734,4.2,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-09-18,PRCP,GHCND:USW00014734,11.7,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-09-18,SNOW,GHCND:USW00014734,0.0,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-09-18,SNWD,GHCND:USW00014734,0.0,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-09-18,TAVG,GHCND:USW00014734,24.2,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-09-18,TMAX,GHCND:USW00014734,27.2,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-09-18,TMIN,GHCND:USW00014734,21.7,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-09-18,WDF2,GHCND:USW00014734,220.0,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-09-18,WDF5,GHCND:USW00014734,230.0,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-09-18,WSF2,GHCND:USW00014734,8.9,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-09-18,WSF5,GHCND:USW00014734,11.6,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-09-18,WT01,GHCND:USW00014734,1.0,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-09-18,WT03,GHCND:USW00014734,1.0,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-09-18,AWND,GHCND:USW00054743,1.7,"CALDWELL ESSEX CO AIRPORT, NJ US"
2018-09-18,PGTM,GHCND:USW00054743,49.0,"CALDWELL ESSEX CO AIRPORT, NJ US"
2018-09-18,PRCP,GHCND:USW00054743,10.7,"CALDWELL ESSEX CO AIRPORT, NJ US"
2018-09-18,TMAX,GHCND:USW00054743,27.2,"CALDWELL ESSEX CO AIRPORT, NJ US"
2018-09-18,TMIN,GHCND:USW00054743,18.9,"CALDWELL ESSEX CO AIRPORT, NJ US"
2018-09-18,WDF2,GHCND:USW00054743,70.0,"CALDWELL ESSEX CO AIRPORT, NJ US"
2018-09-18,WDF5,GHCND:USW00054743,200.0,"CALDWELL ESSEX CO AIRPORT, NJ US"
2018-09-18,WSF2,GHCND:USW00054743,4.5,"CALDWELL ESSEX CO AIRPORT, NJ US"
2018-09-18,WSF5,GHCND:USW00054743,7.2,"CALDWELL ESSEX CO AIRPORT, NJ US"
2018-09-18,AWND,GHCND:USW00054787,4.7,"FARMINGDALE REPUBLIC AIRPORT, NY US"
2018-09-18,PGTM,GHCND:USW00054787,514.0,"FARMINGDALE REPUBLIC AIRPORT, NY US"
2018-09-18,PRCP,GHCND:USW00054787,11.7,"FARMINGDALE REPUBLIC AIRPORT, NY US"
2018-09-18,TMAX,GHCND:USW00054787,26.7,"FARMINGDALE REPUBLIC AIRPORT, NY US"
2018-09-18,TMIN,GHCND:USW00054787,18.9,"FARMINGDALE REPUBLIC AIRPORT, NY US"
2018-09-18,WDF2,GHCND:USW00054787,220.0,"FARMINGDALE REPUBLIC AIRPORT, NY US"
2018-09-18,WDF5,GHCND:USW00054787,210.0,"FARMINGDALE REPUBLIC AIRPORT, NY US"
2018-09-18,WSF2,GHCND:USW00054787,9.8,"FARMINGDALE REPUBLIC AIRPORT, NY US"
2018-09-18,WSF5,GHCND:USW00054787,13.4,"FARMINGDALE REPUBLIC AIRPORT, NY US"
2018-09-18,AWND,GHCND:USW00094728,0.9,"NY CITY CENTRAL PARK, NY US"
2018-09-18,PRCP,GHCND:USW00094728,30.2,"NY CITY CENTRAL PARK, NY US"
2018-09-18,SNOW,GHCND:USW00094728,0.0,"NY CITY CENTRAL PARK, NY US"
2018-09-18,SNWD,GHCND:USW00094728,0.0,"NY CITY CENTRAL PARK, NY US"
2018-09-18,TMAX,GHCND:USW00094728,26.1,"NY CITY CENTRAL PARK, NY US"
2018-09-18,TMIN,GHCND:USW00094728,21.1,"NY CITY CENTRAL PARK, NY US"
2018-09-18,WDF2,GHCND:USW00094728,50.0,"NY CITY CENTRAL PARK, NY US"
2018-09-18,WDF5,GHCND:USW00094728,240.0,"NY CITY CENTRAL PARK, NY US"
2018-09-18,WSF2,GHCND:USW00094728,4.5,"NY CITY CENTRAL PARK, NY US"
2018-09-18,WSF5,GHCND:USW00094728,9.8,"NY CITY CENTRAL PARK, NY US"
2018-09-18,WT01,GHCND:USW00094728,1.0,"NY CITY CENTRAL PARK, NY US"
2018-09-18,WT03,GHCND:USW00094728,1.0,"NY CITY CENTRAL PARK, NY US"
2018-09-18,AWND,GHCND:USW00094741,2.8,"TETERBORO AIRPORT, NJ US"
2018-09-18,PGTM,GHCND:USW00094741,1023.0,"TETERBORO AIRPORT, NJ US"
2018-09-18,PRCP,GHCND:USW00094741,14.7,"TETERBORO AIRPORT, NJ US"
2018-09-18,TMAX,GHCND:USW00094741,27.8,"TETERBORO AIRPORT, NJ US"
2018-09-18,TMIN,GHCND:USW00094741,21.1,"TETERBORO AIRPORT, NJ US"
2018-09-18,WDF2,GHCND:USW00094741,250.0,"TETERBORO AIRPORT, NJ US"
2018-09-18,WDF5,GHCND:USW00094741,260.0,"TETERBORO AIRPORT, NJ US"
2018-09-18,WSF2,GHCND:USW00094741,6.7,"TETERBORO AIRPORT, NJ US"
2018-09-18,WSF5,GHCND:USW00094741,8.9,"TETERBORO AIRPORT, NJ US"
2018-09-18,AWND,GHCND:USW00094745,3.0,"WESTCHESTER CO AIRPORT, NY US"
2018-09-18,PGTM,GHCND:USW00094745,112.0,"WESTCHESTER CO AIRPORT, NY US"
2018-09-18,PRCP,GHCND:USW00094745,13.5,"WESTCHESTER CO AIRPORT, NY US"
2018-09-18,TMAX,GHCND:USW00094745,26.7,"WESTCHESTER CO AIRPORT, NY US"
2018-09-18,TMIN,GHCND:USW00094745,19.4,"WESTCHESTER CO AIRPORT, NY US"
2018-09-18,WDF2,GHCND:USW00094745,360.0,"WESTCHESTER CO AIRPORT, NY US"
2018-09-18,WDF5,GHCND:USW00094745,160.0,"WESTCHESTER CO AIRPORT, NY US"
2018-09-18,WSF2,GHCND:USW00094745,6.7,"WESTCHESTER CO AIRPORT, NY US"
2018-09-18,WSF5,GHCND:USW00094745,10.3,"WESTCHESTER CO AIRPORT, NY US"
2018-09-18,AWND,GHCND:USW00094789,5.5,"JFK INTERNATIONAL AIRPORT, NY US"
2018-09-18,PRCP,GHCND:USW00094789,17.0,"JFK INTERNATIONAL AIRPORT, NY US"
2018-09-18,SNOW,GHCND:USW00094789,0.0,"JFK INTERNATIONAL AIRPORT, NY US"
2018-09-18,SNWD,GHCND:USW00094789,0.0,"JFK INTERNATIONAL AIRPORT, NY US"
2018-09-18,TAVG,GHCND:USW00094789,23.8,"JFK INTERNATIONAL AIRPORT, NY US"
2018-09-18,TMAX,GHCND:USW00094789,27.2,"JFK INTERNATIONAL AIRPORT, NY US"
2018-09-18,TMIN,GHCND:USW00094789,21.1,"JFK INTERNATIONAL AIRPORT, NY US"
2018-09-18,WDF2,GHCND:USW00094789,190.0,"JFK INTERNATIONAL AIRPORT, NY US"
2018-09-18,WDF5,GHCND:USW00094789,190.0,"JFK INTERNATIONAL AIRPORT, NY US"
2018-09-18,WSF2,GHCND:USW00094789,10.7,"JFK INTERNATIONAL AIRPORT, NY US"
2018-09-18,WSF5,GHCND:USW00094789,13.4,"JFK INTERNATIONAL AIRPORT, NY US"
2018-09-18,WT01,GHCND:USW00094789,1.0,"JFK INTERNATIONAL AIRPORT, NY US"
2018-09-18,WT03,GHCND:USW00094789,1.0,"JFK INTERNATIONAL AIRPORT, NY US"
2018-09-19,PRCP,GHCND:US1CTFR0039,43.7,"STAMFORD 4.2 S, CT US"
2018-09-19,PRCP,GHCND:US1NJBG0003,21.1,"TENAFLY 1.3 W, NJ US"
2018-09-19,PRCP,GHCND:US1NJBG0010,22.9,"RIVER VALE TWP 1.5 S, NJ US"
2018-09-19,PRCP,GHCND:US1NJBG0015,26.9,"NORTH ARLINGTON 0.7 WNW, NJ US"
2018-09-19,PRCP,GHCND:US1NJBG0017,11.2,"GLEN ROCK 0.7 SSE, NJ US"
2018-09-19,PRCP,GHCND:US1NJBG0018,17.3,"PALISADES PARK 0.2 WNW, NJ US"
2018-09-19,PRCP,GHCND:US1NJBG0023,5.3,"OAKLAND 0.9 SSE, NJ US"
2018-09-19,PRCP,GHCND:US1NJBG0030,5.1,"OAKLAND 1.0 ESE, NJ US"
2018-09-19,PRCP,GHCND:US1NJBG0037,15.0,"GLEN ROCK 0.4 WNW, NJ US"
2018-09-19,PRCP,GHCND:US1NJES0019,6.4,"WEST CALDWELL TWP 1.3 NE, NJ US"
2018-09-19,PRCP,GHCND:US1NJES0024,0.0,"CEDAR GROVE TWP 0.4 W, NJ US"
2018-09-19,SNOW,GHCND:US1NJES0024,0.0,"CEDAR GROVE TWP 0.4 W, NJ US"
2018-09-19,SNWD,GHCND:US1NJES0024,0.0,"CEDAR GROVE TWP 0.4 W, NJ US"
2018-09-19,PRCP,GHCND:US1NJES0031,6.4,"MONTCLAIR 0.7 N, NJ US"
2018-09-19,PRCP,GHCND:US1NJHD0001,42.9,"HARRISON 0.3 N, NJ US"
2018-09-19,SNOW,GHCND:US1NJHD0001,0.0,"HARRISON 0.3 N, NJ US"
2018-09-19,PRCP,GHCND:US1NJHD0002,35.1,"KEARNY 1.7 NW, NJ US"
2018-09-19,PRCP,GHCND:US1NJMD0038,22.4,"EDISON TWP 1.9 N, NJ US"
2018-09-19,PRCP,GHCND:US1NJMD0043,16.8,"WOODBRIDGE TWP 1.1 ESE, NJ US"
2018-09-19,PRCP,GHCND:US1NJMD0045,21.6,"WOODBRIDGE TWP 1.1 NNE, NJ US"
2018-09-19,PRCP,GHCND:US1NJMD0060,25.4,"MATAWAN 1.1 WSW, NJ US"
2018-09-19,PRCP,GHCND:US1NJMD0062,42.4,"OLD BRIDGE TWP 5.1 NE, NJ US"
2018-09-19,PRCP,GHCND:US1NJMD0070,43.2,"NEW BRUNSWICK 1.8 E, NJ US"
2018-09-19,PRCP,GHCND:US1NJMD0073,21.8,"CARTERET 0.6 WSW, NJ US"
2018-09-19,PRCP,GHCND:US1NJMD0074,13.5,"HIGHLAND PARK 0.5 E, NJ US"
2018-09-19,PRCP,GHCND:US1NJMD0082,15.0,"METUCHEN 0.5 E, NJ US"
2018-09-19,PRCP,GHCND:US1NJMN0010,5.3,"EATONTOWN 1.2 NE, NJ US"
2018-09-19,PRCP,GHCND:US1NJMN0012,6.9,"COLTS NECK TWP 2.4 NW, NJ US"
2018-09-19,PRCP,GHCND:US1NJMN0048,6.9,"LONG BRANCH 0.5 W, NJ US"
2018-09-19,PRCP,GHCND:US1NJMN0069,11.2,"LONG BRANCH 1.7 SSW, NJ US"
2018-09-19,PRCP,GHCND:US1NJMS0011,4.6,"BOONTON 0.6 NW, NJ US"
2018-09-19,PRCP,GHCND:US1NJMS0040,25.4,"CHATHAM 0.6 NW, NJ US"
2018-09-19,PRCP,GHCND:US1NJMS0049,7.1,"FLORHAM PARK 0.2 WNW, NJ US"
2018-09-19,PRCP,GHCND:US1NJMS0059,0.0,"MADISON 0.8 WSW, NJ US"
2018-09-19,PRCP,GHCND:US1NJMS0069,13.7,"CHATHAM TWP 2.0 NNW, NJ US"
2018-09-19,PRCP,GHCND:US1NJMS0070,21.8,"CHATHAM TWP 1.1 NNW, NJ US"
2018-09-19,PRCP,GHCND:US1NJMS0078,4.3,"BOONTON 0.7 WSW, NJ US"
2018-09-19,PRCP,GHCND:US1NJPS0005,12.4,"HAWTHORNE 0.4 S, NJ US"
2018-09-19,PRCP,GHCND:US1NJPS0012,7.6,"LITTLE FALLS TWP 0.5 WNW, NJ US"
2018-09-19,SNOW,GHCND:US1NJPS0012,0.0,"LITTLE FALLS TWP 0.5 WNW, NJ US"
2018-09-19,PRCP,GHCND:US1NJPS0014,10.7,"HAWTHORNE 1.0 SSE, NJ US"
2018-09-19,PRCP,GHCND:US1NJPS0015,6.1,"WAYNE TWP 0.8 SSW, NJ US"
2018-09-19,PRCP,GHCND:US1NJPS0022,6.1,"RINGWOOD 3.0 SSE, NJ US"
2018-09-19,PRCP,GHCND:US1NJPS0025,5.1,"BLOOMINGDALE 0.7 SSE, NJ US"
2018-09-19,PRCP,GHCND:US1NJPS0028,8.1,"LITTLE FALLS TWP 0.2 NE, NJ US"
2018-09-19,PRCP,GHCND:US1NJUN0010,8.9,"NEW PROVIDENCE 0.8 ESE, NJ US"
2018-09-19,PRCP,GHCND:US1NJUN0017,11.2,"CRANFORD TWP 1.1 NNW, NJ US"
2018-09-19,PRCP,GHCND:US1NJUN0028,13.0,"SPRINGFIELD TWP 0.7 NNE, NJ US"
2018-09-19,PRCP,GHCND:US1NYKN0025,26.4,"BROOKLYN 3.1 NW, NY US"
2018-09-19,SNOW,GHCND:US1NYKN0025,0.0,"BROOKLYN 3.1 NW, NY US"
2018-09-19,PRCP,GHCND:US1NYNS0007,16.8,"FLORAL PARK 0.4 W, NY US"
2018-09-19,PRCP,GHCND:US1NYNS0014,24.6,"LYNBROOK 0.3 NW, NY US"
2018-09-19,PRCP,GHCND:US1NYNS0018,14.5,"HICKSVILLE 1.3 ENE, NY US"
2018-09-19,PRCP,GHCND:US1NYNS0027,33.5,"PORT WASHINGTON 0.8 N, NY US"
2018-09-19,PRCP,GHCND:US1NYNS0030,13.0,"PLAINEDGE 0.4 WSW, NY US"
2018-09-19,PRCP,GHCND:US1NYNS0032,45.0,"LOCUST VALLEY 0.3 E, NY US"
2018-09-19,PRCP,GHCND:US1NYNS0034,20.6,"WANTAGH 0.3 ESE, NY US"
2018-09-19,PRCP,GHCND:US1NYNS0036,11.2,"SYOSSET 2.0 SSW, NY US"
2018-09-19,PRCP,GHCND:US1NYNS0037,18.5,"WANTAGH 1.1 NNE, NY US"
2018-09-19,PRCP,GHCND:US1NYNS0041,23.6,"LYNBROOK 0.6 ENE, NY US"
2018-09-19,PRCP,GHCND:US1NYNS0042,20.3,"ALBERTSON 0.2 SSE, NY US"
2018-09-19,PRCP,GHCND:US1NYNS0043,14.0,"PLAINVIEW 0.4 ENE, NY US"
2018-09-19,PRCP,GHCND:US1NYNS0046,19.3,"MASSAPEQUA PARK 1.2 N, NY US"
2018-09-19,PRCP,GHCND:US1NYNY0074,21.6,"NEW YORK 8.8 N, NY US"
2018-09-19,PRCP,GHCND:US1NYQN0002,28.4,"MIDDLE VILLAGE 0.5 SW, NY US"
2018-09-19,PRCP,GHCND:US1NYQN0027,30.7,"SADDLE ROCK 3.4 WSW, NY US"
2018-09-19,PRCP,GHCND:US1NYRC0001,21.1,"STATEN ISLAND 4.5 SSE, NY US"
2018-09-19,PRCP,GHCND:US1NYRC0002,36.1,"STATEN ISLAND 1.4 SE, NY US"
2018-09-19,PRCP,GHCND:US1NYRL0005,7.4,"WEST NYACK 1.3 WSW, NY US"
2018-09-19,PRCP,GHCND:US1NYSF0061,48.5,"CENTERPORT 0.9 SW, NY US"
2018-09-19,PRCP,GHCND:US1NYSF0062,35.1,"COPIAGUE 0.4 ENE, NY US"
2018-09-19,PRCP,GHCND:US1NYSF0083,16.0,"MELVILLE 1.6 SW, NY US"
2018-09-19,PRCP,GHCND:US1NYSF0089,34.8,"AMITYVILLE 0.1 WSW, NY US"
2018-09-19,PRCP,GHCND:US1NYSF0092,33.0,"AMITYVILLE 0.6 NNE, NY US"
2018-09-19,PRCP,GHCND:US1NYWC0018,8.9,"ARMONK 0.3 SE, NY US"
2018-09-19,SNOW,GHCND:US1NYWC0018,0.0,"ARMONK 0.3 SE, NY US"
2018-09-19,SNWD,GHCND:US1NYWC0018,0.0,"ARMONK 0.3 SE, NY US"
2018-09-19,WESD,GHCND:US1NYWC0018,0.0,"ARMONK 0.3 SE, NY US"
2018-09-19,WESF,GHCND:US1NYWC0018,0.0,"ARMONK 0.3 SE, NY US"
2018-09-19,PRCP,GHCND:USC00066655,18.5,"PUTNAM LAKE, CT US"
2018-09-19,SNOW,GHCND:USC00066655,0.0,"PUTNAM LAKE, CT US"
2018-09-19,SNWD,GHCND:USC00066655,0.0,"PUTNAM LAKE, CT US"
2018-09-19,PRCP,GHCND:USC00280907,3.3,"BOONTON 1 SE, NJ US"
2018-09-19,SNOW,GHCND:USC00280907,0.0,"BOONTON 1 SE, NJ US"
2018-09-19,SNWD,GHCND:USC00280907,0.0,"BOONTON 1 SE, NJ US"
2018-09-19,TMAX,GHCND:USC00280907,26.1,"BOONTON 1 SE, NJ US"
2018-09-19,TMIN,GHCND:USC00280907,17.8,"BOONTON 1 SE, NJ US"
2018-09-19,TOBS,GHCND:USC00280907,19.4,"BOONTON 1 SE, NJ US"
2018-09-19,PRCP,GHCND:USC00281335,45.2,"CANOE BROOK, NJ US"
2018-09-19,SNOW,GHCND:USC00281335,0.0,"CANOE BROOK, NJ US"
2018-09-19,SNWD,GHCND:USC00281335,0.0,"CANOE BROOK, NJ US"
2018-09-19,TMAX,GHCND:USC00281335,26.1,"CANOE BROOK, NJ US"
2018-09-19,TMIN,GHCND:USC00281335,17.2,"CANOE BROOK, NJ US"
2018-09-19,TOBS,GHCND:USC00281335,18.3,"CANOE BROOK, NJ US"
2018-09-19,PRCP,GHCND:USC00283704,42.9,"HARRISON, NJ US"
2018-09-19,SNOW,GHCND:USC00283704,0.0,"HARRISON, NJ US"
2018-09-19,SNWD,GHCND:USC00283704,0.0,"HARRISON, NJ US"
2018-09-19,TMAX,GHCND:USC00283704,26.7,"HARRISON, NJ US"
2018-09-19,TMIN,GHCND:USC00283704,18.3,"HARRISON, NJ US"
2018-09-19,TOBS,GHCND:USC00283704,18.3,"HARRISON, NJ US"
2018-09-19,PRCP,GHCND:USC00284987,6.9,"LONG BRANCH OAKHURST, NJ US"
2018-09-19,SNOW,GHCND:USC00284987,0.0,"LONG BRANCH OAKHURST, NJ US"
2018-09-19,SNWD,GHCND:USC00284987,0.0,"LONG BRANCH OAKHURST, NJ US"
2018-09-19,TMAX,GHCND:USC00284987,30.0,"LONG BRANCH OAKHURST, NJ US"
2018-09-19,TMIN,GHCND:USC00284987,19.4,"LONG BRANCH OAKHURST, NJ US"
2018-09-19,TOBS,GHCND:USC00284987,19.4,"LONG BRANCH OAKHURST, NJ US"
2018-09-19,WT03,GHCND:USC00284987,1.0,"LONG BRANCH OAKHURST, NJ US"
2018-09-19,PRCP,GHCND:USC00289187,4.3,"WANAQUE RAYMOND DAM, NJ US"
2018-09-19,SNOW,GHCND:USC00289187,0.0,"WANAQUE RAYMOND DAM, NJ US"
2018-09-19,SNWD,GHCND:USC00289187,0.0,"WANAQUE RAYMOND DAM, NJ US"
2018-09-19,TMAX,GHCND:USC00289187,18.9,"WANAQUE RAYMOND DAM, NJ US"
2018-09-19,TMIN,GHCND:USC00289187,11.7,"WANAQUE RAYMOND DAM, NJ US"
